democratic_aligned_senate_seats,combo_id,democratic_winners,republican_winners,democratic_wins_among_six,open_simulation_count,calibrated_joint_probability,calibrated_probability_given_senate_total,calibrated_probability_senate_total_given_combo,conventionality_score,conventionality_percentile_given_senate_total,route_surprisal_nats,rarity_percentile_given_senate_total
46,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,TX ME,IA OH AK MI,2,3,0.00006035,0.00267552,0.00484865,0.60095,81.776,5.923611,98.644
46,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,TX MI,IA OH AK ME,2,2,0.0000892,0.00395474,0.00960201,0.856617,96.242,5.53284,97.358
46,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,TX,IA OH AK ME MI,1,19,0.00104034,0.04612245,0.09243091,0.041082,58.8,3.076455,80.188
46,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,OH AK ME MI,IA TX,4,0,0,0,0,0.958918,,,
46,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,OH AK ME,IA TX MI,3,1,0.00002143,0.00095018,0.00310255,0.143383,69.509,6.958863,99.649
46,IA-R_TX-R_OH-D_AK-D_ME-R_MI-D,OH AK MI,IA TX ME,3,0,0,0,0,0.39905,,,
46,IA-R_TX-R_OH-D_AK-D_ME-R_MI-R,OH AK,IA TX ME MI,2,2,0.00006621,0.00293539,0.0134646,-0.416484,7.794,5.830916,98.363
46,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,OH ME MI,IA TX AK,3,5,0.0000453,0.00200816,0.00208774,1.425133,99.9,6.210534,99.373
46,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,OH ME,IA TX AK MI,2,22,0.00018446,0.00817806,0.01682223,0.609598,82.318,4.8063,95.144
46,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,OH MI,IA TX AK ME,2,12,0.00026814,0.01188776,0.01688445,0.865265,97.034,4.432246,94.141
46,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,OH,IA TX AK ME MI,1,90,0.00162139,0.07188305,0.1114537,0.049731,64.7,2.632715,74.288
46,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,AK ME MI,IA TX OH,3,0,0,0,0,0.909187,,,
46,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,AK ME,IA TX OH MI,2,2,0.00009683,0.00429305,0.00925714,0.093653,69.019,5.450758,96.945
46,IA-R_TX-R_OH-R_AK-D_ME-R_MI-D,AK MI,IA TX OH ME,2,5,0.00053251,0.02360846,0.04143477,0.34932,70.737,3.74615,90.324
46,IA-R_TX-R_OH-R_AK-D_ME-R_MI-R,AK,IA TX OH ME MI,1,15,0.00091448,0.04054251,0.08277552,-0.466215,5.27,3.205404,84.522
46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,ME MI,IA TX OH AK,2,27,0.00046066,0.02042289,0.02069189,1.375402,98.65,3.891099,92.526
46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,ME,IA TX OH AK MI,1,170,0.00219345,0.09724456,0.09907113,0.559868,76.78,2.330526,65.832
46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,MI,IA TX OH AK ME,1,78,0.00298634,0.13239693,0.11758157,0.815535,89.425,2.021951,54.35
46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,,IA TX OH AK ME MI,0,336,0.01076593,0.47729797,0.22325358,0,32.629,0.739614,23.865
47,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,IA TX OH AK ME MI,,6,0,0,0,0,0,,,
47,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,IA TX OH AK ME,MI,5,0,0,0,0,-0.815535,,,
47,IA-D_TX-D_OH-D_AK-D_ME-R_MI-D,IA TX OH AK MI,ME,5,0,0,0,0,-0.559868,,,
47,IA-D_TX-D_OH-D_AK-D_ME-R_MI-R,IA TX OH AK,ME MI,4,0,0,0,0,-1.375402,,,
47,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,IA TX OH ME MI,AK,5,0,0,0,0,0.466215,,,
47,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,IA TX OH ME,AK MI,4,0,0,0,0,-0.34932,,,
47,IA-D_TX-D_OH-D_AK-R_ME-R_MI-D,IA TX OH MI,AK ME,4,0,0,0,0,-0.093653,,,
47,IA-D_TX-D_OH-D_AK-R_ME-R_MI-R,IA TX OH,AK ME MI,3,1,0.00004844,0.00092352,0.0181953,-0.909187,5.305,6.987321,99.699
47,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,IA TX AK ME MI,OH,5,0,0,0,0,-0.049731,,,
47,IA-D_TX-D_OH-R_AK-D_ME-D_MI-R,IA TX AK ME,OH MI,4,0,0,0,0,-0.865265,,,
47,IA-D_TX-D_OH-R_AK-D_ME-R_MI-D,IA TX AK MI,OH ME,4,0,0,0,0,-0.609598,,,
47,IA-D_TX-D_OH-R_AK-D_ME-R_MI-R,IA TX AK,OH ME MI,3,0,0,0,0,-1.425133,,,
47,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,IA TX ME MI,OH AK,4,1,0.00001159,0.00022098,0.00077935,0.416484,59.59,8.41746,99.989
47,IA-D_TX-D_OH-R_AK-R_ME-D_MI-R,IA TX ME,OH AK MI,3,0,0,0,0,-0.39905,,,
47,IA-D_TX-D_OH-R_AK-R_ME-R_MI-D,IA TX MI,OH AK ME,3,0,0,0,0,-0.143383,,,
47,IA-D_TX-D_OH-R_AK-R_ME-R_MI-R,IA TX,OH AK ME MI,2,3,0.00030546,0.0058238,0.06517464,-0.958918,4.344,5.145803,96.473
47,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,IA OH AK ME MI,TX,5,0,0,0,0,-0.041082,,,
47,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,IA OH AK ME,TX MI,4,0,0,0,0,-0.856617,,,
47,IA-D_TX-R_OH-D_AK-D_ME-R_MI-D,IA OH AK MI,TX ME,4,0,0,0,0,-0.60095,,,
47,IA-D_TX-R_OH-D_AK-D_ME-R_MI-R,IA OH AK,TX ME MI,3,0,0,0,0,-1.416484,,,
47,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,IA OH ME MI,TX AK,4,0,0,0,0,0.425133,,,
47,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,IA OH ME,TX AK MI,3,1,0.00001492,0.00028445,0.00303168,-0.390402,16.094,8.164947,99.964
47,IA-D_TX-R_OH-D_AK-R_ME-R_MI-D,IA OH MI,TX AK ME,3,4,0.00007889,0.00150405,0.01196051,-0.134735,17.439,6.499597,99.252
47,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,IA OH,TX AK ME MI,2,12,0.0003275,0.00624412,0.08310098,-0.950269,4.947,5.076116,95.282
47,IA-D_TX-R_OH-R_AK-D_ME-D_MI-D,IA AK ME MI,TX OH,4,0,0,0,0,-0.090813,,,
47,IA-D_TX-R_OH-R_AK-D_ME-D_MI-R,IA AK ME,TX OH MI,3,1,0.00006484,0.00123629,0.03408714,-0.906347,5.413,6.695644,99.389
47,IA-D_TX-R_OH-R_AK-D_ME-R_MI-D,IA AK MI,TX OH ME,3,0,0,0,0,-0.65068,,,
47,IA-D_TX-R_OH-R_AK-D_ME-R_MI-R,IA AK,TX OH ME MI,2,1,0.00005502,0.00104905,0.03251443,-1.466215,0.052,6.859873,99.504
47,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,IA ME MI,TX OH AK,3,2,0.00004563,0.00087005,0.00522902,0.375402,58.948,7.046957,99.789
47,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,IA ME,TX OH AK MI,2,22,0.00055007,0.01048759,0.09700539,-0.440132,12.337,4.557562,93.684
47,IA-D_TX-R_OH-R_AK-R_ME-R_MI-D,IA MI,TX OH AK ME,2,11,0.0006586,0.01255667,0.0977089,-0.184465,16.736,4.377503,92.532
47,IA-D_TX-R_OH-R_AK-R_ME-R_MI-R,IA,TX OH AK ME MI,1,45,0.00207052,0.03947615,0.38737216,-1,2.079,3.232059,73.076
47,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,TX OH AK ME MI,IA,5,1,0.00003045,0.00058049,0.00045572,1,95.187,7.451633,99.92
47,IA-R_TX-D_OH-D_AK-D_ME-D_MI-R,TX OH AK ME,IA MI,4,0,0,0,0,0.184465,,,
47,IA-R_TX-D_OH-D_AK-D_ME-R_MI-D,TX OH AK MI,IA ME,4,0,0,0,0,0.440132,,,
47,IA-R_TX-D_OH-D_AK-D_ME-R_MI-R,TX OH AK,IA ME MI,3,0,0,0,0,-0.375402,,,
47,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,TX OH ME MI,IA AK,4,2,0.00005092,0.00097077,0.00119518,1.466215,99.951,6.937417,99.605
47,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,TX OH ME,IA AK MI,3,8,0.00015686,0.00299071,0.01549993,0.65068,76.255,5.812244,98.572
47,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,TX OH MI,IA AK ME,3,2,0.00008556,0.00163132,0.00585929,0.906347,94.579,6.418368,99.096
47,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,TX OH,IA AK ME MI,2,5,0.00021074,0.00401794,0.026276,0.090813,55.831,5.516986,97.462
47,IA-R_TX-D_OH-R_AK-D_ME-D_MI-D,TX AK ME MI,IA OH,4,0,0,0,0,0.950269,,,
47,IA-R_TX-D_OH-R_AK-D_ME-D_MI-R,TX AK ME,IA OH MI,3,2,0.00015348,0.00292627,0.0197944,0.134735,57.938,5.834026,98.868
47,IA-R_TX-D_OH-R_AK-D_ME-R_MI-D,TX AK MI,IA OH ME,3,0,0,0,0,0.390402,,,
47,IA-R_TX-D_OH-R_AK-D_ME-R_MI-R,TX AK,IA OH ME MI,2,3,0.00087045,0.01659584,0.23009537,-0.425133,13.691,4.098603,88.133
47,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,TX ME MI,IA OH AK,3,4,0.00019916,0.00379713,0.0073531,1.416484,99.334,5.57351,97.853
47,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,TX ME,IA OH AK MI,2,24,0.00095083,0.01812838,0.07639317,0.60095,73.817,4.010277,84.637
47,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,TX MI,IA OH AK ME,2,10,0.00124509,0.02373869,0.13402452,0.856617,90.931,3.740649,82.544
47,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,TX,IA OH AK ME MI,1,39,0.00389982,0.07435305,0.34648709,0.041082,45.885,2.598931,55.02
47,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,OH AK ME MI,IA TX,4,0,0,0,0,0.958918,,,
47,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,OH AK ME,IA TX MI,3,1,0.00003086,0.00058833,0.00446702,0.143383,58.114,7.438223,99.862
47,IA-R_TX-R_OH-D_AK-D_ME-R_MI-D,OH AK MI,IA TX ME,3,3,0.00030831,0.00587808,0.03118509,0.39905,59.285,5.136525,95.888
47,IA-R_TX-R_OH-D_AK-D_ME-R_MI-R,OH AK,IA TX ME MI,2,9,0.00081759,0.01558799,0.16626529,-0.416484,15.3,4.161255,89.743
47,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,OH ME MI,IA TX AK,3,12,0.00019894,0.00379289,0.00916918,1.425133,99.713,5.574627,98.233
47,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,OH ME,IA TX AK MI,2,58,0.00072501,0.01382292,0.06611754,0.609598,75.415,4.281427,91.213
47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,OH MI,IA TX AK ME,2,36,0.00124781,0.02379051,0.07857311,0.865265,93.308,3.738469,80.167
47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,OH,IA TX AK ME MI,1,100,0.00316157,0.06027773,0.2173243,0.049731,52.617,2.808793,68.088
47,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,AK ME MI,IA TX OH,3,3,0.00026091,0.00497446,0.01323503,0.909187,94.909,5.303438,97.013
47,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,AK ME,IA TX OH MI,2,14,0.00092305,0.01759873,0.08824209,0.093653,56.912,4.039929,86.424
47,IA-R_TX-R_OH-R_AK-D_ME-R_MI-D,AK MI,IA TX OH ME,2,3,0.00039907,0.00760853,0.03105141,0.34932,58.524,4.878485,94.589
47,IA-R_TX-R_OH-R_AK-D_ME-R_MI-R,AK,IA TX OH ME MI,1,22,0.0033238,0.06337087,0.30085993,-0.466215,8.644,2.758751,61.906
47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,ME MI,IA TX OH AK,2,64,0.00206029,0.03928095,0.09254404,1.375402,97.18,3.237016,77.014
47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,ME,IA TX OH AK MI,1,254,0.00698075,0.13309346,0.3152985,0.559868,66.256,2.016704,44.647
47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,MI,IA TX OH AK ME,1,108,0.00699651,0.13339389,0.27547406,0.815535,83.075,2.014449,31.323
47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,,IA TX OH AK ME MI,0,209,0.01293068,0.24653338,0.26814394,0,29.841,1.400258,12.327
48,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,IA TX OH AK ME MI,,6,0,0,0,0,0,,,
48,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,IA TX OH AK ME,MI,5,0,0,0,0,-0.815535,,,
48,IA-D_TX-D_OH-D_AK-D_ME-R_MI-D,IA TX OH AK MI,ME,5,0,0,0,0,-0.559868,,,
48,IA-D_TX-D_OH-D_AK-D_ME-R_MI-R,IA TX OH AK,ME MI,4,0,0,0,0,-1.375402,,,
48,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,IA TX OH ME MI,AK,5,0,0,0,0,0.466215,,,
48,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,IA TX OH ME,AK MI,4,3,0.00006185,0.00075802,0.00756882,-0.34932,17.83,7.1848,99.84
48,IA-D_TX-D_OH-D_AK-R_ME-R_MI-D,IA TX OH MI,AK ME,4,2,0.00008888,0.00108927,0.00745275,-0.093653,20.117,6.822244,99.46
48,IA-D_TX-D_OH-D_AK-R_ME-R_MI-R,IA TX OH,AK ME MI,3,3,0.0001992,0.0024412,0.07482754,-0.909187,7.027,6.015268,98.164
48,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,IA TX AK ME MI,OH,5,0,0,0,0,-0.049731,,,
48,IA-D_TX-D_OH-R_AK-D_ME-D_MI-R,IA TX AK ME,OH MI,4,0,0,0,0,-0.865265,,,
48,IA-D_TX-D_OH-R_AK-D_ME-R_MI-D,IA TX AK MI,OH ME,4,0,0,0,0,-0.609598,,,
48,IA-D_TX-D_OH-R_AK-D_ME-R_MI-R,IA TX AK,OH ME MI,3,2,0.00061249,0.00750603,0.1160494,-1.425133,0.741,4.892049,93.836
48,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,IA TX ME MI,OH AK,4,2,0.0000789,0.00096694,0.0053056,0.416484,51.366,6.941372,99.667
48,IA-D_TX-D_OH-R_AK-R_ME-D_MI-R,IA TX ME,OH AK MI,3,6,0.0002539,0.00311148,0.06731501,-0.39905,17.396,5.772655,97.334
48,IA-D_TX-D_OH-R_AK-R_ME-R_MI-D,IA TX MI,OH AK ME,3,0,0,0,0,-0.143383,,,
48,IA-D_TX-D_OH-R_AK-R_ME-R_MI-R,IA TX,OH AK ME MI,2,11,0.00159064,0.01949309,0.33938914,-0.958918,4.547,3.937695,80.932
48,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,IA OH AK ME MI,TX,5,0,0,0,0,-0.041082,,,
48,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,IA OH AK ME,TX MI,4,1,0.00003987,0.00048861,0.00684533,-0.856617,7.261,7.623944,99.969
48,IA-D_TX-R_OH-D_AK-D_ME-R_MI-D,IA OH AK MI,TX ME,4,1,0.00011527,0.00141264,0.02362109,-0.60095,7.356,6.562294,99.206
48,IA-D_TX-R_OH-D_AK-D_ME-R_MI-R,IA OH AK,TX ME MI,3,0,0,0,0,-1.416484,,,
48,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,IA OH ME MI,TX AK,4,1,0.00000532,0.00006514,0.00038451,0.425133,51.417,9.638967,99.997
48,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,IA OH ME,TX AK MI,3,13,0.00019586,0.00240023,0.03979905,-0.390402,17.672,6.032189,98.406
48,IA-D_TX-R_OH-D_AK-R_ME-R_MI-D,IA OH MI,TX AK ME,3,9,0.00032548,0.00398868,0.04934727,-0.134735,19.863,5.524294,96.264
48,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,IA OH,TX AK ME MI,2,27,0.00112852,0.01382993,0.28635176,-0.950269,6.213,4.28092,87.66
48,IA-D_TX-R_OH-R_AK-D_ME-D_MI-D,IA AK ME MI,TX OH,4,1,0.00010536,0.00129124,0.01045884,-0.090813,20.236,6.652156,99.341
48,IA-D_TX-R_OH-R_AK-D_ME-D_MI-R,IA AK ME,TX OH MI,3,1,0.00007129,0.00087361,0.03747439,-0.906347,7.192,7.042875,99.759
48,IA-D_TX-R_OH-R_AK-D_ME-R_MI-D,IA AK MI,TX OH ME,3,0,0,0,0,-0.65068,,,
48,IA-D_TX-R_OH-R_AK-D_ME-R_MI-R,IA AK,TX OH ME MI,2,1,0.00029815,0.00365378,0.17618461,-1.466215,0.183,5.611994,96.646
48,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,IA ME MI,TX OH AK,3,6,0.00021076,0.0025828,0.0241496,0.375402,48.15,5.958883,97.913
48,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,IA ME,TX OH AK MI,2,37,0.00118719,0.01454888,0.20936029,-0.440132,13.523,4.230241,86.241
48,IA-D_TX-R_OH-R_AK-R_ME-R_MI-D,IA MI,TX OH AK ME,2,19,0.00146583,0.01796363,0.21746951,-0.184465,18.766,4.019406,84.616
48,IA-D_TX-R_OH-R_AK-R_ME-R_MI-R,IA,TX OH AK ME MI,1,28,0.00200443,0.02456412,0.37500715,-1,2.344,3.706468,74.288
48,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,TX OH AK ME MI,IA,5,1,0.00008494,0.00104093,0.00127136,1,91.004,6.867638,99.566
48,IA-R_TX-D_OH-D_AK-D_ME-D_MI-R,TX OH AK ME,IA MI,4,2,0.00015751,0.00193021,0.01115345,0.184465,43.049,6.250127,99.038
48,IA-R_TX-D_OH-D_AK-D_ME-R_MI-D,TX OH AK MI,IA ME,4,1,0.00024048,0.0029471,0.01426125,0.440132,51.568,5.826933,97.637
48,IA-R_TX-D_OH-D_AK-D_ME-R_MI-R,TX OH AK,IA ME MI,3,0,0,0,0,-0.375402,,,
48,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,TX OH ME MI,IA AK,4,6,0.00017166,0.00210363,0.00402931,1.466215,99.895,6.164089,98.631
48,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,TX OH ME,IA AK MI,3,9,0.00028519,0.00349495,0.02818003,0.65068,70.284,5.656435,97.003
48,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,TX OH MI,IA AK ME,3,8,0.00072075,0.00883272,0.04935672,0.906347,89.407,4.729292,92.188
48,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,TX OH,IA AK ME MI,2,28,0.00224702,0.02753704,0.28016761,0.090813,37.315,3.592223,71.683
48,IA-R_TX-D_OH-R_AK-D_ME-D_MI-D,TX AK ME MI,IA OH,4,1,0.00016751,0.00205277,0.0101485,0.950269,90.783,6.188566,98.839
48,IA-R_TX-D_OH-R_AK-D_ME-D_MI-R,TX AK ME,IA OH MI,3,4,0.00059448,0.00728529,0.07666886,0.134735,42.172,4.921899,94.576
48,IA-R_TX-D_OH-R_AK-D_ME-R_MI-D,TX AK MI,IA OH ME,3,5,0.00190103,0.02329692,0.18614218,0.390402,49.444,3.759434,76.681
48,IA-R_TX-D_OH-R_AK-D_ME-R_MI-R,TX AK,IA OH ME MI,2,5,0.00147792,0.01811175,0.39067323,-0.425133,15.156,4.011194,82.812
48,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,TX ME MI,IA OH AK,3,16,0.00097991,0.01200874,0.03617906,1.416484,98.175,4.422121,88.952
48,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,TX ME,IA OH AK MI,2,46,0.0029742,0.03644848,0.23895697,0.60095,64.743,3.311855,59.037
48,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,TX MI,IA OH AK ME,2,13,0.00227425,0.02787067,0.24480462,0.856617,83.295,3.58018,68.913
48,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,TX,IA OH AK ME MI,1,27,0.00433097,0.05307562,0.38479376,0.041082,25.066,2.936038,45.408
48,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,OH AK ME MI,IA TX,4,1,0.00005419,0.00066406,0.00187167,0.958918,90.919,7.317133,99.911
48,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,OH AK ME,IA TX MI,3,7,0.00033905,0.004155,0.04908092,0.143383,42.744,5.483444,95.857
48,IA-R_TX-R_OH-D_AK-D_ME-R_MI-D,OH AK MI,IA TX ME,3,5,0.00057816,0.00708533,0.05848123,0.39905,50.963,4.949728,95.295
48,IA-R_TX-R_OH-D_AK-D_ME-R_MI-R,OH AK,IA TX ME MI,2,9,0.00096193,0.0117884,0.19561903,-0.416484,16.651,4.440639,90.142
48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,OH ME MI,IA TX AK,3,40,0.00082789,0.0101457,0.03815812,1.425133,99.282,4.590705,91.239
48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,OH ME,IA TX AK MI,2,155,0.0028921,0.03544246,0.26374565,0.609598,68.337,3.339845,62.631
48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,OH MI,IA TX AK ME,2,62,0.00348956,0.04276423,0.21973315,0.865265,86.827,3.152053,55.076
48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,OH,IA TX AK ME MI,1,123,0.00670653,0.08218785,0.46100294,0.049731,31.829,2.498748,26.757
48,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,AK ME MI,IA TX OH,3,6,0.0006786,0.00831622,0.03442303,0.909187,90.264,4.789547,93.045
48,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,AK ME,IA TX OH MI,2,27,0.00254283,0.03116213,0.24308954,0.093653,40.25,3.468552,65.961
48,IA-R_TX-R_OH-R_AK-D_ME-R_MI-D,AK MI,IA TX OH ME,2,15,0.00397866,0.04875814,0.30957968,0.34932,45.583,3.020883,50.5
48,IA-R_TX-R_OH-R_AK-D_ME-R_MI-R,AK,IA TX OH ME MI,1,22,0.00438153,0.05369516,0.39660163,-0.466215,10.111,2.924432,40.07
48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,ME MI,IA TX OH AK,2,128,0.00531892,0.0651829,0.23891577,1.375402,94.315,2.730558,34.126
48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,ME,IA TX OH AK MI,1,228,0.00914315,0.11204841,0.41296722,0.559868,57.318,2.188824,17.045
48,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,MI,IA TX OH AK ME,1,87,0.00933742,0.11442918,0.36764292,0.815535,76.18,2.167799,5.721
48,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,,IA TX OH AK ME MI,0,17,0.00172247,0.02110866,0.03571886,0,21.356,3.858072,78.902
49,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,IA TX OH AK ME MI,,6,1,0.00004522,0.0004123,0.00031708,0,22.104,7.793756,99.92
49,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,IA TX OH AK ME,MI,5,0,0,0,0,-0.815535,,,
49,IA-D_TX-D_OH-D_AK-D_ME-R_MI-D,IA TX OH AK MI,ME,5,0,0,0,0,-0.559868,,,
49,IA-D_TX-D_OH-D_AK-D_ME-R_MI-R,IA TX OH AK,ME MI,4,1,0.00017396,0.00158617,0.0341595,-1.375402,1.259,6.446433,99.536
49,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,IA TX OH ME MI,AK,5,0,0,0,0,0.466215,,,
49,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,IA TX OH ME,AK MI,4,7,0.00025847,0.00235672,0.03162806,-0.34932,15.22,6.050485,98.572
49,IA-D_TX-D_OH-D_AK-R_ME-R_MI-D,IA TX OH MI,AK ME,4,8,0.00079688,0.00726586,0.06681656,-0.093653,21.356,4.924568,92.253
49,IA-D_TX-D_OH-D_AK-R_ME-R_MI-R,IA TX OH,AK ME MI,3,7,0.00062829,0.00572861,0.23600756,-0.909187,5.52,5.162282,95.584
49,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,IA TX AK ME MI,OH,5,1,0.0001791,0.00163298,0.00734776,-0.049731,21.941,6.417346,99.375
49,IA-D_TX-D_OH-R_AK-D_ME-D_MI-R,IA TX AK ME,OH MI,4,2,0.00024091,0.00219655,0.02760905,-0.865265,6.225,6.120866,99.019
49,IA-D_TX-D_OH-R_AK-D_ME-R_MI-D,IA TX AK MI,OH ME,4,0,0,0,0,-0.609598,,,
49,IA-D_TX-D_OH-R_AK-D_ME-R_MI-R,IA TX AK,OH ME MI,3,0,0,0,0,-1.425133,,,
49,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,IA TX ME MI,OH AK,4,10,0.0006978,0.00636241,0.04692159,0.416484,45.609,5.057348,94.979
49,IA-D_TX-D_OH-R_AK-R_ME-D_MI-R,IA TX ME,OH AK MI,3,7,0.00053276,0.00485761,0.14124879,-0.39905,12.983,5.327208,96.113
49,IA-D_TX-D_OH-R_AK-R_ME-R_MI-D,IA TX MI,OH AK ME,3,7,0.00141249,0.01287889,0.19606737,-0.143383,19.374,4.352166,84.321
49,IA-D_TX-D_OH-R_AK-R_ME-R_MI-R,IA TX,OH AK ME MI,2,14,0.00237127,0.02162089,0.50595074,-0.958918,2.583,3.834095,70.572
49,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,IA OH AK ME MI,TX,5,1,0.00003373,0.00030752,0.00145849,-0.041082,22.038,8.086964,99.956
49,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,IA OH AK ME,TX MI,4,2,0.00009162,0.00083533,0.01572925,-0.856617,6.376,7.08768,99.796
49,IA-D_TX-R_OH-D_AK-D_ME-R_MI-D,IA OH AK MI,TX ME,4,2,0.00024094,0.00219689,0.04937348,-0.60095,6.528,6.120713,98.8
49,IA-D_TX-R_OH-D_AK-D_ME-R_MI-R,IA OH AK,TX ME MI,3,3,0.00051957,0.00473732,0.35942272,-1.416484,0.943,5.352284,96.593
49,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,IA OH ME MI,TX AK,4,15,0.00035353,0.00322346,0.02557373,0.425133,46.088,5.7373,97.713
49,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,IA OH ME,TX AK MI,3,35,0.00086238,0.00786306,0.17523796,-0.390402,13.619,4.845579,91.496
49,IA-D_TX-R_OH-D_AK-R_ME-R_MI-D,IA OH MI,TX AK ME,3,15,0.00106868,0.0097441,0.16202899,-0.134735,20.506,4.631093,89.698
49,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,IA OH,TX AK ME MI,2,29,0.00172138,0.01569524,0.43678265,-0.950269,4.449,4.154398,79.985
49,IA-D_TX-R_OH-R_AK-D_ME-D_MI-D,IA AK ME MI,TX OH,4,1,0.00015303,0.00139527,0.01518985,-0.090813,21.789,6.574669,99.685
